Latitude,Longitude,Elevation
43.81660000,-80.0109400,399.0
43.81663000,-80.0108000,400.0
43.81665000,-80.0105900,401.0
43.81661000,-80.0104100,402.0
43.81652000,-80.0101800,403.0
43.81632000,-80.0098700,403.0
43.81610000,-80.0097000,401.0
43.81591000,-80.0096100,398.0
43.81571000,-80.0094300,397.0
43.81549000,-80.0092500,397.0
43.81518000,-80.0088700,398.0
43.81493000,-80.0084500,402.0
43.81472000,-80.0080900,405.0
43.81454000,-80.0078100,410.0
43.81439000,-80.0075800,412.0
43.81425000,-80.0072600,412.0
43.81424000,-80.0068100,414.0
43.81419000,-80.0063200,414.0
43.81431000,-80.0058400,406.0
43.81429000,-80.0053200,405.0
43.81424000,-80.0050200,405.0
43.81422000,-80.0047600,405.0
43.81436000,-80.0044300,404.0
43.81442000,-80.0041700,404.0
43.81439000,-80.0038800,403.0
43.81433000,-80.0036600,403.0
43.81419000,-80.0034600,403.0
43.81404000,-80.0033000,402.0
43.81388000,-80.0032100,401.0
43.81382000,-80.0030000,403.0
43.81380000,-80.0027700,406.0
43.81398000,-80.0026300,409.0
43.81411000,-80.0026900,409.0
43.81422000,-80.0027500,409.0
43.81433000,-80.0026600,409.0
43.81436000,-80.0024400,408.0
43.81435000,-80.0022900,407.0
43.81419000,-80.0020800,407.0
43.81406000,-80.0019300,407.0
43.81398000,-80.0017200,406.0
43.81393000,-80.0015400,404.0
43.81394000,-80.0012800,403.0
43.81405000,-80.0011400,402.0
43.81408000,-80.0009000,401.0
43.81408000,-80.0006900,399.0
43.81404000,-80.0003800,396.0
43.81393000,-80.0001700,394.0
43.81384000,-80.0000400,392.0
43.81377000,-79.9998900,391.0
43.81372000,-79.9997800,390.0
43.81378000,-79.9997300,390.0
43.81380000,-79.9997000,390.0
43.81394000,-79.9996000,390.0
43.81453000,-79.9989200,389.0
43.81486000,-79.9985900,385.0
43.81498000,-79.9984700,383.0
43.81504000,-79.9983800,382.0
43.81569000,-79.9976700,375.0
43.81582000,-79.9975100,374.0
43.81590000,-79.9973800,375.0
43.81593000,-79.9972200,376.0
43.81597000,-79.9969600,377.0
43.81596000,-79.9967100,376.0
43.81594000,-79.9965500,374.0
43.81587000,-79.9963500,370.0
43.81585000,-79.9961700,368.0
43.81590000,-79.9959400,367.0
43.81601000,-79.9958000,367.0
43.81621000,-79.9956700,367.0
43.81647000,-79.9953500,362.0
43.81667000,-79.9950900,360.0
43.81837000,-79.9932400,346.0
43.81915000,-79.9923900,348.0
43.82003000,-79.9914100,353.0
43.82067000,-79.9906500,349.0
43.82071000,-79.9905100,349.0
43.82133000,-79.9897400,353.0
43.82168000,-79.9895000,351.0
43.82201000,-79.9889900,353.0
43.82267000,-79.9884700,359.0
43.82355000,-79.9876200,378.0
43.82427000,-79.9866200,384.0
43.82484000,-79.9861800,392.0
43.82526000,-79.9859000,394.0
43.82547000,-79.9854700,397.0
43.82566000,-79.9853000,399.0
43.82580000,-79.9852500,400.0
43.82603000,-79.9853100,400.0
43.82625000,-79.9853100,398.0
43.82650000,-79.9851600,394.0
43.82723000,-79.9842800,392.0
43.82838000,-79.9829600,392.0
43.82944000,-79.9817100,388.0
43.83043000,-79.9808100,384.0
43.83080000,-79.9802200,383.0
43.83102000,-79.9799700,381.0
43.83110000,-79.9800000,381.0
43.83130000,-79.9800100,380.0
43.83153000,-79.9800500,378.0
43.83181000,-79.9799900,374.0
43.83205000,-79.9798000,370.0
43.83219000,-79.9798100,369.0
43.83250000,-79.9796500,367.0
43.83263000,-79.9795000,366.0
43.83271000,-79.9793300,366.0
43.83278000,-79.9792100,365.0
43.83302000,-79.9790000,367.0
43.83309000,-79.9788400,366.0
43.83318000,-79.9787400,366.0
43.83330000,-79.9786400,366.0
43.83357000,-79.9786500,367.0
43.83369000,-79.9785800,367.0
43.83376000,-79.9784300,368.0
43.83382000,-79.9783200,368.0
43.83391000,-79.9783200,369.0
43.83395000,-79.9783200,369.0
43.83406000,-79.9782200,370.0
43.83410000,-79.9780700,370.0
43.83419000,-79.9779300,371.0
43.83427000,-79.9777600,372.0
43.83427000,-79.9777500,372.0
43.83435000,-79.9776300,372.0
43.83437000,-79.9774200,372.0
43.83435000,-79.9772400,372.0
43.83435000,-79.9771000,371.0
43.83443000,-79.9769800,371.0
43.83453000,-79.9769200,372.0
43.83476000,-79.9767200,372.0
43.83493000,-79.9766300,373.0
43.83502000,-79.9764300,373.0
43.83510000,-79.9762300,375.0
43.83548000,-79.9765100,382.0
43.83570000,-79.9767200,385.0
43.83573000,-79.9766500,385.0
43.83575000,-79.9764500,385.0
43.83578000,-79.9761000,386.0
43.83578000,-79.9758000,387.0
43.83575000,-79.9755700,389.0
43.83566000,-79.9753400,390.0
