Latitude,Longitude,Elevation
43.57272000,-79.9697600,346.0
43.57247000,-79.9696100,345.0
43.57209000,-79.9693600,345.0
43.57169000,-79.9692900,344.0
43.57149000,-79.9694500,343.0
43.57135000,-79.9698300,343.0
43.57125000,-79.9701600,343.0
43.57108000,-79.9701900,344.0
43.57103000,-79.9704100,344.0
43.57102000,-79.9706400,345.0
43.57114000,-79.9708000,344.0
43.57120000,-79.9710400,345.0
43.57135000,-79.9713500,346.0
43.57150000,-79.9715800,347.0
43.57168000,-79.9719300,346.0
43.57178000,-79.9723000,346.0
43.57183000,-79.9726900,347.0
43.57187000,-79.9730700,349.0
43.57200000,-79.9732600,350.0
43.57209000,-79.9734600,350.0
43.57221000,-79.9735800,349.0
43.57234000,-79.9736900,348.0
43.57271000,-79.9741500,345.0
43.57298000,-79.9740600,346.0
43.57332000,-79.9741800,346.0
43.57350000,-79.9743600,347.0
43.57373000,-79.9744200,347.0
43.57388000,-79.9746400,347.0
43.57432000,-79.9747200,347.0
43.57454000,-79.9749100,348.0
43.57475000,-79.9751700,348.0
43.57492000,-79.9751900,348.0
43.57562000,-79.9748800,348.0
43.57605000,-79.9749600,349.0
43.57642000,-79.9752200,346.0
43.57661000,-79.9752200,345.0
43.57673000,-79.9752900,344.0
43.57694000,-79.9754400,344.0
43.57699000,-79.9758600,344.0
43.57697000,-79.9759300,344.0
43.57697000,-79.9760500,344.0
43.57701000,-79.9761200,343.0
43.57709000,-79.9763100,342.0
43.57721000,-79.9764200,341.0
43.57731000,-79.9765700,341.0
43.57749000,-79.9767500,341.0
43.57792000,-79.9768900,342.0
43.57802000,-79.9770400,343.0
43.57808000,-79.9771100,343.0
43.57845000,-79.9767000,342.0
43.57883000,-79.9763000,340.0
43.57920000,-79.9758900,340.0
43.57958000,-79.9754800,340.0
43.57995000,-79.9750800,342.0
43.58032000,-79.9746700,342.0
43.58070000,-79.9742600,343.0
43.58107000,-79.9738500,343.0
43.58144000,-79.9734500,344.0
43.58182000,-79.9730400,345.0
43.58219000,-79.9726300,345.0
