Latitude,Longitude,Elevation
44.46316000,-80.3965800,447.0
44.46246000,-80.3964500,441.0
44.46206000,-80.3964500,439.0
44.46159000,-80.3965100,438.0
44.46112000,-80.3965600,440.0
44.46065000,-80.3966200,440.0
44.46030000,-80.3971800,440.0
44.45994000,-80.3977300,438.0
44.45948000,-80.3977800,440.0
44.45924000,-80.3977300,441.0
44.45878000,-80.3976200,443.0
44.45832000,-80.3975100,446.0
44.45786000,-80.3974000,447.0
44.45740000,-80.3972900,447.0
44.45694000,-80.3971800,446.0
44.45664000,-80.3972800,444.0
44.45650000,-80.3979000,442.0
44.45635000,-80.3985200,442.0
44.45621000,-80.3991300,440.0
44.45606000,-80.3997500,435.0
44.45592000,-80.4003700,433.0
44.45578000,-80.4009900,432.0
44.45563000,-80.4016000,430.0
44.45549000,-80.4022200,428.0
44.45535000,-80.4028400,424.0
44.45520000,-80.4034600,423.0
44.45506000,-80.4040700,424.0
44.45491000,-80.4046900,424.0
44.45477000,-80.4053100,420.0
44.45432000,-80.4052000,423.0
44.45386000,-80.4050900,424.0
44.45341000,-80.4049800,424.0
44.45296000,-80.4048700,425.0
44.45250000,-80.4047600,424.0
44.45205000,-80.4046500,424.0
44.45160000,-80.4045500,426.0
44.45114000,-80.4044400,427.0
44.45069000,-80.4043300,429.0
44.45024000,-80.4042200,431.0
44.44978000,-80.4041100,431.0
44.44933000,-80.4040000,432.0
44.44948000,-80.4032600,436.0
44.44964000,-80.4025100,440.0
44.44979000,-80.4017700,445.0
44.45011000,-80.4017700,445.0
44.45016000,-80.4014700,451.0
44.45002000,-80.4012800,455.0
44.45028000,-80.4010200,461.0
44.45014000,-80.3999200,472.0
44.45030000,-80.3992400,473.0
44.45045000,-80.3985600,472.0
44.45061000,-80.3978900,473.0
44.45077000,-80.3972100,477.0
44.45092000,-80.3965300,478.0
44.45108000,-80.3958500,479.0
44.45061000,-80.3957400,485.0
44.45015000,-80.3956300,488.0
44.44968000,-80.3955100,488.0
44.44922000,-80.3954000,486.0
44.44875000,-80.3952900,485.0
44.44829000,-80.3951800,484.0
44.44782000,-80.3950600,482.0
44.44736000,-80.3949500,481.0
44.44689000,-80.3948400,480.0
44.44663000,-80.3947100,479.0
44.44639000,-80.3942400,480.0
44.44611000,-80.3944300,479.0
44.44544000,-80.3944900,474.0
44.44496000,-80.3943800,475.0
44.44448000,-80.3942600,476.0
44.44399000,-80.3941500,479.0
44.44351000,-80.3940300,479.0
44.44303000,-80.3939200,479.0
44.44273000,-80.3939200,482.0
44.44230000,-80.3937000,484.0
44.44173000,-80.3937000,484.0
44.44129000,-80.3935800,484.0
44.44084000,-80.3934600,485.0
44.44066000,-80.3933100,487.0
44.44008000,-80.3932700,488.0
44.43951000,-80.3931100,487.0
44.43893000,-80.3929500,490.0
44.43838000,-80.3926900,492.0
44.43766000,-80.3932500,493.0
44.43716000,-80.3935400,489.0
44.43666000,-80.3938300,488.0
44.43613000,-80.3940200,486.0
44.43561000,-80.3942200,484.0
44.43508000,-80.3944100,485.0
44.43456000,-80.3946300,493.0
44.43405000,-80.3948500,491.0
44.43353000,-80.3950700,487.0
44.43341000,-80.3957400,485.0
44.43311000,-80.3963400,484.0
44.43334000,-80.3971300,484.0
44.43318000,-80.3979100,487.0
44.43311000,-80.3981400,489.0
44.43295000,-80.3989800,492.0
44.43248000,-80.3997300,500.0
44.43214000,-80.3998400,507.0
44.43171000,-80.4002500,507.0
44.43162000,-80.4005900,505.0
44.43124000,-80.4010300,500.0
44.43085000,-80.4014700,494.0
44.43055000,-80.4021200,489.0
44.43025000,-80.4027700,485.0
44.42995000,-80.4034200,480.0
44.42954000,-80.4040000,478.0
44.42912000,-80.4045800,474.0
44.42909000,-80.4051800,473.0
44.42886000,-80.4058200,471.0
44.42863000,-80.4064700,470.0
44.42840000,-80.4071100,470.0
44.42857000,-80.4078800,467.0
44.42885000,-80.4081800,463.0
44.42879000,-80.4088200,460.0
44.42874000,-80.4094500,466.0
44.42868000,-80.4100900,468.0
44.42829000,-80.4107000,471.0
44.42822000,-80.4109700,470.0
44.42803000,-80.4112500,468.0
44.42802000,-80.4117000,464.0
44.42773000,-80.4125200,465.0
44.42764000,-80.4128200,467.0
44.42741000,-80.4138900,472.0
44.42750000,-80.4149700,464.0
44.42734000,-80.4158000,463.0
44.42715000,-80.4165500,463.0
44.42690000,-80.4172000,463.0
44.42682000,-80.4178800,467.0
44.42635000,-80.4187600,466.0
44.42635000,-80.4191300,467.0
44.42621000,-80.4195400,470.0
44.42561000,-80.4201400,477.0
44.42521000,-80.4207800,472.0
44.42512000,-80.4214000,468.0
44.42467000,-80.4218000,469.0
44.42422000,-80.4222000,470.0
44.42388000,-80.4226600,474.0
44.42355000,-80.4231100,476.0
44.42321000,-80.4235700,475.0
44.42305000,-80.4240200,476.0
44.42279000,-80.4245600,479.0
44.42253000,-80.4250900,481.0
44.42246000,-80.4255000,483.0
44.42235000,-80.4259900,486.0
44.42230000,-80.4265300,488.0
44.42232000,-80.4268100,488.0
44.42233000,-80.4278400,491.0
44.42250000,-80.4284800,487.0
44.42216000,-80.4296000,488.0
44.42201000,-80.4301100,488.0
44.42184000,-80.4309300,488.0
44.42167000,-80.4317500,487.0
44.42167000,-80.4323700,485.0
44.42255000,-80.4326000,478.0
44.42285000,-80.4328600,475.0
44.42246000,-80.4337000,479.0
44.42247000,-80.4344700,477.0
44.42226000,-80.4356500,466.0
44.42204000,-80.4364400,468.0
44.42226000,-80.4368500,466.0
44.42204000,-80.4373900,466.0
44.42204000,-80.4381200,471.0
44.42184000,-80.4387400,470.0
